Headin÷CAN begin OK
LSM6DS3TR-C Found!
Accelerometer range set to: +-2G
Accelerometer data rate set to: 12.5 Hz
Heading:0.00 A Des:[0.00] Act:[0.00] B Des:7.00] Act:[0.00] [Immediate] [-1.45] [4.37] [-8.60] | PC:0
Heading:28.24 A Des:[0.24] Act:[0.60] B Des:-7.00] Act:[-3.10] [Immediate] [-5.51] [-5.21] [-5.79] | PC:3213
Heading:28.18 A Des:[0.63] Act:[0.30] B Des:-6.97] Act:[-3.10] [Immediate] [-5.49] [-5.84] [-5.16] | PC:3214
Heading:28.18 A Des:[0.63] Act:[1.20] B Des:-6.97] Act:[-3.40] [Immediate] [-5.48] [-6.61] [-4.12] | PC:3214
Heading:28.21 A Des:[0.47] Act:[-1.40] B Des:-6.98] Act:[-4.60] [Immediate] [-5.47] [-7.03] [-3.39] | PC:3215
Heading:28.21 A Des:[0.47] Act:[0.60] B Des:-6.98] Act:[-2.50] [Immediate] [-5.49] [-7.45] [-2.18] | PC:3215
Heading:28.25 A Des:[0.19] Act:[0.80] B Des:-7.00] Act:[-4.40] [Immediate] [-5.51] [-7.63] [-1.38] | PC:3216
Heading:28.25 A Des:[0.19] Act:[0.10] B Des:-7.00] Act:[-1.60] [Immediate] [-5.55] [-7.73] [-0.16] | PC:3216
Heading:28.38 A Des:[-0.71] Act:[-0.50] B Des:-6.96] Act:[-3.00] [Immediate] [-5.56] [-7.66] [0.70] | PC:3217
Heading:28.38 A Des:[-0.71] Act:[1.90] B Des:-6.96] Act:[-5.30] [Immediate] [-5.56] [-7.46] [1.91] | PC:3217
Heading:28.26 A Des:[0.13] Act:[0.40] B Des:-7.00] Act:[-3.10] [Immediate] [-5.54] [-7.21] [2.70] | PC:3218
Heading:28.26 A Des:[0.13] Act:[-1.60] B Des:-7.00] Act:[-7.00] [Immediate] [-5.50] [-6.70] [3.85] | PC:3218
Heading:28.37 A Des:[-0.70] Act:[-0.50] B Des:-6.96] Act:[-5.70] [Immediate] [-5.48] [-6.25] [4.57] | PC:3219
Heading:28.37 A Des:[-0.70] Act:[0.40] B Des:-6.96] Act:[-2.30] [Immediate] [-5.50] [-5.43] [5.49] | PC:3219
Heading:28.39 A Des:[-0.82] Act:[0.40] B Des:-6.95] Act:[-4.40] [Immediate] [-5.52] [-4.81] [6.03] | PC:3220
Heading:28.39 A Des:[-0.82] Act:[1.80] B Des:-6.95] Act:[-1.70] [Immediate] [-5.51] [-3.75] [6.75] | PC:3220
Heading:28.37 A Des:[-0.65] Act:[0.00] B Des:-6.97] Act:[-5.20] [Immediate] [-5.48] [-3.00] [7.14] | PC:3221
Heading:28.37 A Des:[-0.65] Act:[-1.00] B Des:-6.97] Act:[-4.10] [Immediate] [-5.40] [-1.84] [7.58] | PC:3221
Heading:28.43 A Des:[-1.11] Act:[-1.70] B Des:-6.91] Act:[-4.60] [Immediate] [-5.33] [-0.92] [7.79] | PC:3222
Heading:28.43 A Des:[-1.11] Act:[-0.40] B Des:-6.91] Act:[-3.50] [Immediate] [-5.21] [0.35] [7.94] | PC:3222
Heading:28.33 A Des:[-0.42] Act:[-0.20] B Des:-6.99] Act:[-4.90] [Immediate] [-5.15] [1.22] [7.89] | PC:3223
Heading:28.33 A Des:[-0.42] Act:[-0.60] B Des:-6.99] Act:[-3.90] [Immediate] [-5.09] [2.60] [7.59] | PC:3223
Heading:28.25 A Des:[0.19] Act:[-0.50] B Des:-7.00] Act:[-2.90] [Immediate] [-5.06] [3.40] [7.28] | PC:3224
Heading:28.25 A Des:[0.19] Act:[-1.80] B Des:-7.00] Act:[-4.80] [Immediate] [-5.05] [4.57] [6.61] | PC:3224
Heading:28.32 A Des:[-0.29] Act:[-0.60] B Des:-6.99] Act:[-4.50] [Immediate] [-5.07] [5.32] [6.01] | PC:3225
Heading:28.32 A Des:[-0.29] Act:[-0.60] B Des:-6.99] Act:[-3.90] [Immediate] [-5.13] [6.25] [4.97] | PC:3225
Heading:28.26 A Des:[0.08] Act:[0.90] B Des:-7.00] Act:[-4.60] [Immediate] [-5.15] [6.76] [4.21] | PC:3226
Heading:28.26 A Des:[0.08] Act:[1.00] B Des:-7.00] Act:[-4.30] [Immediate] [-5.16] [7.42] [2.92] | PC:3226
Heading:28.27 A Des:[0.00] Act:[0.00] B Des:-7.00] Act:[-4.00] [Immediate] [-5.17] [7.70] [2.01] | PC:3227
Heading:28.27 A Des:[0.00] Act:[-0.90] B Des:-7.00] Act:[-4.20] [Immediate] [-5.20] [7.94] [0.57] | PC:3227
Heading:28.38 A Des:[-0.76] Act:[0.10] B Des:-6.96] Act:[-3.10] [Immediate] [-5.22] [7.93] [-0.45] | PC:3228
Heading:28.38 A Des:[-0.76] Act:[-1.30] B Des:-6.96] Act:[-6.70] [Immediate] [-5.22] [7.83] [-1.49] | PC:3228
Heading:28.36 A Des:[-0.61] Act:[-1.90] B Des:-6.97] Act:[-2.30] [Immediate] [-5.20] [7.43] [-2.97] | PC:3229
Heading:28.36 A Des:[-0.61] Act:[-3.00] B Des:-6.97] Act:[-3.30] [Immediate] [-5.16] [7.00] [-3.92] | PC:3229
Heading:28.28 A Des:[-0.07] Act:[-1.70] B Des:-7.00] Act:[-7.10] [Immediate] [-5.04] [6.17] [-5.31] | PC:3230
Heading:28.28 A Des:[-0.07] Act:[-0.10] B Des:-7.00] Act:[-4.00] [Immediate] [-4.91] [5.49] [-6.13] | PC:3230
Heading:28.25 A Des:[0.16] Act:[-0.10] B Des:-7.00] Act:[-8.00] [Immediate] [-4.75] [4.20] [-7.22] | PC:3231
Heading:28.25 A Des:[0.16] Act:[0.00] B Des:-7.00] Act:[-4.30] [Immediate] [-4.69] [3.21] [-7.74] | PC:3231
Heading:28.39 A Des:[-0.81] Act:[-1.40] B Des:-6.95] Act:[-5.60] [Immediate] [-4.70] [1.62] [-8.22] | PC:3232
Heading:28.39 A Des:[-0.81] Act:[0.00] B Des:-6.95] Act:[-7.10] [Immediate] [-4.73] [0.53] [-8.34] | PC:3232
Heading:28.44 A Des:[-1.15] Act:[-0.30] B Des:-6.90] Act:[-3.50] [Immediate] [-4.71] [-1.06] [-8.29] | PC:3233
Heading:28.44 A Des:[-1.15] Act:[1.60] B Des:-6.90] Act:[-3.90] [Immediate] [-4.63] [-2.09] [-8.15] | PC:3233
Heading:28.39 A Des:[-0.79] Act:[-0.20] B Des:-6.96] Act:[-3.40] [Immediate] [-4.44] [-3.57] [-7.72] | PC:3234
Heading:28.39 A Des:[-0.79] Act:[-1.30] B Des:-6.96] Act:[-4.90] [Immediate] [-4.26] [-4.49] [-7.34] | PC:3234
Heading:28.44 A Des:[-1.18] Act:[-2.40] B Des:-6.90] Act:[-3.60] [Immediate] [-3.85] [-5.82] [-6.63] | PC:3235
Heading:28.44 A Des:[-1.18] Act:[-3.40] B Des:-6.90] Act:[-2.10] [Immediate] [-3.49] [-6.66] [-6.02] | PC:3235
Heading:28.48 A Des:[-1.40] Act:[-2.60] B Des:-6.86] Act:[-4.20] [Immediate] [-2.95] [-7.73] [-4.96] | PC:3236
Heading:28.48 A Des:[-1.40] Act:[-0.10] B Des:-6.86] Act:[-4.00] [Immediate] [-2.69] [-8.32] [-4.15] | PC:3236
Heading:28.53 A Des:[-1.75] Act:[-0.20] B Des:-6.78] Act:[-4.40] [Immediate] [-2.47] [-8.93] [-2.72] | PC:3237
Heading:28.53 A Des:[-1.75] Act:[1.00] B Des:-6.78] Act:[-4.00] [Immediate] [-2.37] [-9.20] [-1.77] | PC:3237
Heading:28.45 A Des:[-1.25] Act:[-2.10] B Des:-6.89] Act:[-4.50] [Immediate] [-2.17] [-9.43] [-0.35] | PC:3238
Heading:28.45 A Des:[-1.25] Act:[0.40] B Des:-6.89] Act:[-4.80] [Immediate] [-1.96] [-9.45] [0.67] | PC:3238
Heading:28.55 A Des:[-1.87] Act:[1.30] B Des:-6.75] Act:[-1.50] [Immediate] [-1.51] [-9.35] [2.15] | PC:3239
Heading:28.55 A Des:[-1.87] Act:[-1.20] B Des:-6.75] Act:[-4.00] [Immediate] [-1.15] [-9.11] [3.15] | PC:3239
Heading:28.50 A Des:[-1.59] Act:[0.30] B Des:-6.82] Act:[-0.80] [Immediate] [-0.63] [-8.60] [4.55] | PC:3240
Heading:28.50 A Des:[-1.59] Act:[0.40] B Des:-6.82] Act:[-3.00] [Immediate] [-0.36] [-8.07] [5.47] | PC:3240
Heading:28.62 A Des:[-2.35] Act:[-1.70] B Des:-6.59] Act:[-2.10] [Immediate] [-0.15] [-7.16] [6.65] | PC:3241
Heading:28.62 A Des:[-2.35] Act:[-1.70] B Des:-6.59] Act:[-3.30] [Immediate] [-0.11] [-6.46] [7.34] | PC:3241
Heading:28.66 A Des:[-2.66] Act:[0.00] B Des:-6.47] Act:[-1.50] [Immediate] [-0.05] [-5.21] [8.28] | PC:3242
Heading:28.66 A Des:[-2.66] Act:[-1.90] B Des:-6.47] Act:[-2.90] [Immediate] [0.13] [-4.38] [8.78] | PC:3242
Heading:28.74 A Des:[-3.13] Act:[-3.50] B Des:-6.26] Act:[-8.00] [Immediate] [0.77] [-3.02] [9.34] | PC:3243
Heading:28.74 A Des:[-3.13] Act:[-1.60] B Des:-6.26] Act:[-4.10] [Immediate] [1.44] [-2.06] [9.56] | PC:3243
Heading:28.64 A Des:[-2.52] Act:[-1.80] B Des:-6.53] Act:[-7.50] [Immediate] [2.58] [-0.53] [9.60] | PC:3244
Heading:28.64 A Des:[-2.52] Act:[-1.60] B Des:-6.53] Act:[-4.40] [Immediate] [3.37] [0.39] [9.40] | PC:3244
Heading:28.63 A Des:[-2.43] Act:[-6.60] B Des:-6.56] Act:[-4.40] [Immediate] [4.34] [1.71] [8.91] | PC:3245
Heading:28.63 A Des:[-2.43] Act:[0.30] B Des:-6.56] Act:[-3.60] [Immediate] [4.76] [2.64] [8.48] | PC:3245
Heading:28.72 A Des:[-3.01] Act:[1.10] B Des:-6.32] Act:[-4.00] [Immediate] [5.10] [3.86] [7.81] | PC:3246
Heading:28.72 A Des:[-3.01] Act:[-1.10] B Des:-6.32] Act:[-5.20] [Immediate] [5.23] [4.65] [7.29] | PC:3246
Heading:28.61 A Des:[-2.31] Act:[0.70] B Des:-6.61] Act:[-4.60] [Immediate] [5.36] [5.70] [6.38] | PC:3247
Heading:28.61 A Des:[-2.31] Act:[-0.40] B Des:-6.61] Act:[-6.20] [Immediate] [5.52] [6.30] [5.66] | PC:3247
Heading:28.63 A Des:[-2.41] Act:[-3.60] B Des:-6.57] Act:[-3.50] [Immediate] [5.93] [6.90] [4.44] | PC:3248
Heading:28.63 A Des:[-2.41] Act:[0.40] B Des:-6.57] Act:[-3.10] [Immediate] [6.31] [7.10] [3.55] | PC:3248
Heading:28.76 A Des:[-3.26] Act:[-3.80] B Des:-6.19] Act:[-3.40] [Immediate] [6.77] [7.17] [2.55] | PC:3249
Heading:28.76 A Des:[-3.26] Act:[-3.70] B Des:-6.19] Act:[-4.60] [Immediate] [7.46] [6.88] [1.21] | PC:3249
Heading:28.75 A Des:[-3.18] Act:[-2.20] B Des:-6.24] Act:[-3.50] [Immediate] [7.84] [6.58] [0.43] | PC:3250
Heading:28.75 A Des:[-3.18] Act:[0.60] B Des:-6.24] Act:[-3.60] [Immediate] [8.34] [5.99] [-0.63] | PC:3250
Heading:28.77 A Des:[-3.33] Act:[-4.20] B Des:-6.15] Act:[-7.60] [Immediate] [8.63] [5.48] [-1.19] | PC:3251
Heading:28.77 A Des:[-3.33] Act:[-1.40] B Des:-6.15] Act:[-4.10] [Immediate] [9.00] [4.69] [-1.84] | PC:3251
Heading:28.85 A Des:[-3.80] Act:[-1.90] B Des:-5.88] Act:[-1.60] [Immediate] [9.24] [4.10] [-2.13] | PC:3252
Heading:28.85 A Des:[-3.80] Act:[-5.60] B Des:-5.88] Act:[-0.80] [Immediate] [9.60] [3.12] [-2.28] | PC:3252
Heading:28.93 A Des:[-4.26] Act:[-2.90] B Des:-5.56] Act:[-3.60] [Immediate] [9.81] [2.49] [-2.21] | PC:3253
Heading:28.93 A Des:[-4.26] Act:[-0.50] B Des:-5.56] Act:[-3.00] [Immediate] [10.08] [1.64] [-1.86] | PC:3253
Heading:28.81 A Des:[-3.56] Act:[-2.80] B Des:-6.03] Act:[-1.70] [Immediate] [10.22] [1.13] [-1.43] | PC:3254
Heading:28.81 A Des:[-3.56] Act:[-2.10] B Des:-6.03] Act:[-5.10] [Immediate] [10.36] [0.51] [-0.53] | PC:3254
Heading:28.89 A Des:[-4.07] Act:[-4.00] B Des:-5.70] Act:[-0.90] [Immediate] [10.38] [0.23] [0.19] | PC:3255
Heading:28.89 A Des:[-4.07] Act:[-4.10] B Des:-5.70] Act:[-2.10] [Immediate] [10.29] [0.10] [1.30] | PC:3255
Heading:28.98 A Des:[-4.55] Act:[-1.50] B Des:-5.32] Act:[-4.20] [Immediate] [10.19] [0.18] [1.95] | PC:3256
Heading:28.98 A Des:[-4.55] Act:[-1.70] B Des:-5.32] Act:[-3.80] [Immediate] [9.95] [0.46] [2.84] | PC:3256
Heading:28.95 A Des:[-4.38] Act:[-2.50] B Des:-5.46] Act:[-1.50] [Immediate] [9.75] [0.77] [3.40] | PC:3257
Heading:28.95 A Des:[-4.38] Act:[-3.20] B Des:-5.46] Act:[-2.70] [Immediate] [9.35] [1.35] [4.19] | PC:3257
Heading:29.08 A Des:[-5.05] Act:[-3.30] B Des:-4.84] Act:[-3.00] [Immediate] [8.98] [1.94] [4.69] | PC:3258
Heading:29.08 A Des:[-5.05] Act:[-1.10] B Des:-4.84] Act:[-2.80] [Immediate] [8.32] [2.80] [5.33] | PC:3258
Heading:29.05 A Des:[-4.90] Act:[-2.80] B Des:-5.00] Act:[-1.20] [Immediate] [7.79] [3.49] [5.67] | PC:3259
Heading:29.05 A Des:[-4.90] Act:[-3.30] B Des:-5.00] Act:[-2.10] [Immediate] [6.80] [4.55] [6.06] | PC:3259
Heading:29.04 A Des:[-4.87] Act:[-4.20] B Des:-5.03] Act:[-3.00] [Immediate] [6.01] [5.34] [6.16] | PC:3260
Heading:29.04 A Des:[-4.87] Act:[-3.60] B Des:-5.03] Act:[-3.00] [Immediate] [4.74] [6.53] [6.00] | PC:3260
Heading:29.17 A Des:[-5.47] Act:[-4.00] B Des:-4.37] Act:[-1.30] [Immediate] [3.87] [7.18] [5.79] | PC:3261
Heading:29.17 A Des:[-5.47] Act:[-3.80] B Des:-4.37] Act:[-2.00] [Immediate] [2.60] [8.08] [5.16] | PC:3261
Heading:29.19 A Des:[-5.57] Act:[-5.30] B Des:-4.24] Act:[-2.00] [Immediate] [1.73] [8.52] [4.66] | PC:3262
Heading:29.19 A Des:[-5.57] Act:[-3.40] B Des:-4.24] Act:[-3.60] [Immediate] [0.45] [9.11] [3.60] | PC:3262
Heading:29.16 A Des:[-5.43] Act:[-1.80] B Des:-4.42] Act:[-3.10] [Immediate] [-0.46] [9.30] [2.91] | PC:3263
Heading:29.16 A Des:[-5.43] Act:[-3.80] B Des:-4.42] Act:[0.40] [Immediate] [-1.88] [9.29] [1.87] | PC:3263
Heading:29.20 A Des:[-5.61] Act:[-2.80] B Des:-4.18] Act:[-3.10] [Immediate] [-2.89] [9.12] [1.08] | PC:3264
Heading:29.20 A Des:[-5.61] Act:[-3.30] B Des:-4.18] Act:[-0.50] [Immediate] [-4.29] [8.53] [-0.00] | PC:3264
Heading:29.10 A Des:[-5.12] Act:[-3.10] B Des:-4.77] Act:[-1.30] [Immediate] [-5.16] [7.99] [-0.77] | PC:3265
Heading:29.10 A Des:[-5.12] Act:[-2.40] B Des:-4.77] Act:[-4.60] [Immediate] [-6.28] [6.91] [-1.56] | PC:3265
Heading:29.03 A Des:[-4.78] Act:[-3.50] B Des:-5.12] Act:[-2.90] [Immediate] [-6.89] [6.15] [-2.00] | PC:3266
Heading:29.03 A Des:[-4.78] Act:[-0.50] B Des:-5.12] Act:[-4.40] [Immediate] [-7.63] [4.95] [-2.44] | PC:3266
Heading:29.12 A Des:[-5.25] Act:[-1.40] B Des:-4.63] Act:[-3.00] [Immediate] [-8.00] [4.16] [-2.66] | PC:3267
Heading:29.12 A Des:[-5.25] Act:[-3.50] B Des:-4.63] Act:[1.10] [Immediate] [-8.46] [3.03] [-2.69] | PC:3267
Heading:29.18 A Des:[-5.52] Act:[-3.90] B Des:-4.31] Act:[1.90] [Immediate] [-8.73] [2.28] [-2.50] | PC:3268
Heading:29.18 A Des:[-5.52] Act:[-2.80] B Des:-4.31] Act:[0.00] [Immediate] [-9.06] [1.26] [-1.95] | PC:3268
Heading:29.07 A Des:[-5.00] Act:[-5.50] B Des:-4.90] Act:[-0.10] [Immediate] [-9.21] [0.64] [-1.35] | PC:3269
Heading:29.07 A Des:[-5.00] Act:[-3.10] B Des:-4.90] Act:[-4.90] [Immediate] [-9.30] [0.07] [-0.58] | PC:3269
Heading:29.13 A Des:[-5.27] Act:[-3.60] B Des:-4.61] Act:[-2.20] [Immediate] [-9.25] [-0.55] [0.78] | PC:3270
Heading:29.13 A Des:[-5.27] Act:[-1.50] B Des:-4.61] Act:[-1.90] [Immediate] [-9.11] [-0.80] [1.71] | PC:3270
Heading:29.12 A Des:[-5.23] Act:[-1.50] B Des:-4.65] Act:[-5.00] [Immediate] [-8.75] [-0.90] [3.04] | PC:3271
Heading:29.12 A Des:[-5.23] Act:[-2.60] B Des:-4.65] Act:[-4.60] [Immediate] [-8.45] [-0.75] [3.86] | PC:3271
Heading:29.17 A Des:[-5.46] Act:[-3.30] B Des:-4.37] Act:[0.40] [Immediate] [-7.92] [-0.46] [4.95] | PC:3272
Heading:29.17 A Des:[-5.46] Act:[-2.30] B Des:-4.37] Act:[-3.40] [Immediate] [-7.52] [-0.10] [5.58] | PC:3272
Heading:29.08 A Des:[-5.06] Act:[-2.60] B Des:-4.83] Act:[0.80] [Immediate] [-6.85] [0.57] [6.41] | PC:3273
Heading:29.08 A Des:[-5.06] Act:[-5.00] B Des:-4.83] Act:[-1.60] [Immediate] [-6.31] [1.01] [6.94] | PC:3273
Heading:29.06 A Des:[-4.93] Act:[-3.60] B Des:-4.97] Act:[-2.30] [Immediate] [-5.37] [2.02] [7.56] | PC:3274
Heading:29.06 A Des:[-4.93] Act:[-2.60] B Des:-4.97] Act:[-1.60] [Immediate] [-4.63] [2.76] [7.85] | PC:3274
Heading:28.95 A Des:[-4.39] Act:[-4.00] B Des:-5.45] Act:[-3.30] [Immediate] [-3.49] [3.76] [8.10] | PC:3275
Heading:28.95 A Des:[-4.39] Act:[-6.00] B Des:-5.45] Act:[-2.50] [Immediate] [-2.71] [4.54] [8.06] | PC:3275
Heading:29.02 A Des:[-4.76] Act:[-1.50] B Des:-5.13] Act:[-4.20] [Immediate] [-1.60] [5.64] [7.71] | PC:3276
Heading:29.02 A Des:[-4.76] Act:[-1.50] B Des:-5.13] Act:[-2.70] [Immediate] [-0.92] [6.45] [7.23] | PC:3276
Heading:29.16 A Des:[-5.40] Act:[-3.20] B Des:-4.45] Act:[-2.00] [Immediate] [-0.03] [7.40] [6.38] | PC:3277
Heading:29.16 A Des:[-5.40] Act:[-2.00] B Des:-4.45] Act:[-3.00] [Immediate] [0.55] [7.93] [5.75] | PC:3277
Heading:29.22 A Des:[-5.68] Act:[-2.50] B Des:-4.10] Act:[-1.90] [Immediate] [1.57] [8.50] [4.75] | PC:3278
Heading:29.22 A Des:[-5.68] Act:[-1.80] B Des:-4.10] Act:[-2.10] [Immediate] [2.37] [8.76] [3.97] | PC:3278
Heading:29.35 A Des:[-6.17] Act:[-5.30] B Des:-3.31] Act:[-2.60] [Immediate] [3.80] [8.81] [2.83] | PC:3279
Heading:29.35 A Des:[-6.17] Act:[-4.30] B Des:-3.31] Act:[-3.30] [Immediate] [4.78] [8.57] [2.19] | PC:3279
Heading:29.27 A Des:[-5.88] Act:[-4.70] B Des:-3.80] Act:[-2.10] [Immediate] [6.23] [7.92] [1.23] | PC:3280
Heading:29.27 A Des:[-5.88] Act:[-3.70] B Des:-3.80] Act:[-1.80] [Immediate] [7.12] [7.26] [0.72] | PC:3280
Heading:29.15 A Des:[-5.39] Act:[-4.80] B Des:-4.46] Act:[-1.70] [Immediate] [8.23] [6.13] [0.07] | PC:3281
Heading:29.15 A Des:[-5.39] Act:[-4.50] B Des:-4.46] Act:[0.80] [Immediate] [8.80] [5.35] [-0.36] | PC:3281
Heading:29.20 A Des:[-5.61] Act:[-4.10] B Des:-4.19] Act:[1.10] [Immediate] [9.43] [4.17] [-0.74] | PC:3282
Heading:29.20 A Des:[-5.61] Act:[-3.10] B Des:-4.19] Act:[-0.80] [Immediate] [9.74] [3.41] [-0.86] | PC:3282
Heading:29.27 A Des:[-5.85] Act:[-4.00] B Des:-3.84] Act:[-2.90] [Immediate] [10.07] [2.35] [-0.86] | PC:3283
Heading:29.27 A Des:[-5.85] Act:[-2.40] B Des:-3.84] Act:[-1.10] [Immediate] [10.24] [1.61] [-0.68] | PC:3283
Heading:29.27 A Des:[-5.89] Act:[-4.30] B Des:-3.78] Act:[-3.50] [Immediate] [10.39] [0.44] [-0.11] | PC:3284
Heading:29.27 A Des:[-5.89] Act:[-2.50] B Des:-3.78] Act:[-2.60] [Immediate] [10.37] [-0.40] [0.51] | PC:3284
Heading:29.17 A Des:[-5.48] Act:[-4.40] B Des:-4.36] Act:[1.20] [Immediate] [10.12] [-1.52] [1.70] | PC:3285
Heading:29.17 A Des:[-5.48] Act:[-4.70] B Des:-4.36] Act:[-4.10] [Immediate] [9.78] [-2.16] [2.59] | PC:3285
Heading:29.26 A Des:[-5.85] Act:[-1.70] B Des:-3.84] Act:[-1.80] [Immediate] [9.06] [-2.82] [4.02] | PC:3286
Heading:29.26 A Des:[-5.85] Act:[-3.20] B Des:-3.84] Act:[-1.70] [Immediate] [8.49] [-2.99] [4.94] | PC:3286
Heading:29.36 A Des:[-6.20] Act:[-4.20] B Des:-3.24] Act:[-0.70] [Immediate] [7.57] [-3.13] [6.11] | PC:3287
Heading:29.36 A Des:[-6.20] Act:[-5.00] B Des:-3.24] Act:[1.20] [Immediate] [6.93] [-3.07] [6.81] | PC:3287
Heading:29.31 A Des:[-6.00] Act:[-3.40] B Des:-3.60] Act:[1.70] [Immediate] [5.84] [-2.86] [7.77] | PC:3288
Heading:29.31 A Des:[-6.00] Act:[-3.50] B Des:-3.60] Act:[-5.40] [Immediate] [5.03] [-2.77] [8.29] | PC:3288
Heading:29.40 A Des:[-6.31] Act:[-3.80] B Des:-3.03] Act:[-2.00] [Immediate] [3.65] [-2.61] [8.95] | PC:3289
Heading:29.40 A Des:[-6.31] Act:[-4.10] B Des:-3.03] Act:[-0.30] [Immediate] [2.60] [-2.21] [9.35] | PC:3289
Heading:29.43 A Des:[-6.42] Act:[-1.90] B Des:-2.80] Act:[-4.60] [Immediate] [1.44] [-1.37] [9.71] | PC:3290
Heading:29.43 A Des:[-6.42] Act:[-4.80] B Des:-2.80] Act:[0.00] [Immediate] [-0.32] [-1.00] [9.73] | PC:3290
Heading:29.50 A Des:[-6.59] Act:[-2.90] B Des:-2.36] Act:[2.40] [Immediate] [-1.48] [-0.77] [9.57] | PC:3291
Heading:29.50 A Des:[-6.59] Act:[-7.20] B Des:-2.36] Act:[-0.10] [Immediate] [-3.18] [-0.49] [9.07] | PC:3291
Heading:29.60 A Des:[-6.79] Act:[-4.80] B Des:-1.72] Act:[-0.60] [Immediate] [-4.20] [-0.12] [8.58] | PC:3292
Heading:29.60 A Des:[-6.79] Act:[-2.20] B Des:-1.72] Act:[0.90] [Immediate] [-5.57] [0.44] [7.66] | PC:3292
Heading:29.73 A Des:[-6.95] Act:[-2.60] B Des:-0.81] Act:[-0.80] [Immediate] [-6.38] [0.59] [6.92] | PC:3293
Heading:29.73 A Des:[-6.95] Act:[-4.60] B Des:-0.81] Act:[0.00] [Immediate] [-7.41] [0.58] [5.71] | PC:3293
Heading:29.67 A Des:[-6.90] Act:[-3.70] B Des:-1.19] Act:[1.00] [Immediate] [-7.99] [0.49] [4.81] | PC:3294
Heading:29.67 A Des:[-6.90] Act:[-2.70] B Des:-1.19] Act:[1.30] [Immediate] [-8.70] [0.33] [3.30] | PC:3294
Heading:29.56 A Des:[-6.72] Act:[-6.40] B Des:-1.96] Act:[-2.50] [Immediate] [-9.03] [0.21] [2.21] | PC:3295
Heading:29.56 A Des:[-6.72] Act:[-5.10] B Des:-1.96] Act:[-3.90] [Immediate] [-9.29] [-0.08] [0.51] | PC:3295
Heading:29.59 A Des:[-6.77] Act:[-5.40] B Des:-1.79] Act:[-2.30] [Immediate] [-9.28] [-0.42] [-0.62] | PC:3296
Heading:29.59 A Des:[-6.77] Act:[-3.10] B Des:-1.79] Act:[-1.60] [Immediate] [-9.01] [-1.05] [-2.22] | PC:3296
Heading:29.65 A Des:[-6.87] Act:[-4.00] B Des:-1.32] Act:[-0.70] [Immediate] [-8.68] [-1.49] [-3.20] | PC:3297
Heading:29.65 A Des:[-6.87] Act:[-2.10] B Des:-1.32] Act:[-1.30] [Immediate] [-7.98] [-2.23] [-4.49] | PC:3297
Heading:29.76 A Des:[-6.98] Act:[-4.40] B Des:-0.58] Act:[0.90] [Immediate] [-7.38] [-2.83] [-5.18] | PC:3298
Heading:29.76 A Des:[-6.98] Act:[-3.80] B Des:-0.58] Act:[0.90] [Immediate] [-6.31] [-3.77] [-6.02] | PC:3298
Heading:29.74 A Des:[-6.96] Act:[-3.30] B Des:-0.73] Act:[-1.20] [Immediate] [-5.46] [-4.30] [-6.54] | PC:3299
Heading:29.74 A Des:[-6.96] Act:[-5.00] B Des:-0.73] Act:[-0.30] [Immediate] [-4.02] [-4.90] [-7.22] | PC:3299
Heading:29.86 A Des:[-7.00] Act:[-2.60] B Des:0.11] Act:[1.30] [Immediate] [-2.97] [-5.22] [-7.58] | PC:3300
Heading:29.86 A Des:[-7.00] Act:[-3.20] B Des:0.11] Act:[-2.10] [Immediate] [-1.27] [-5.66] [-7.84] | PC:3300
Heading:30.00 A Des:[-6.92] Act:[-3.50] B Des:1.06] Act:[-3.70] [Immediate] [-0.10] [-5.92] [-7.81] | PC:3301
Heading:30.00 A Des:[-6.92] Act:[-3.90] B Des:1.06] Act:[-1.10] [Immediate] [1.62] [-6.11] [-7.59] | PC:3301
Heading:29.88 A Des:[-6.99] Act:[-4.40] B Des:0.28] Act:[-0.50] [Immediate] [2.72] [-6.06] [-7.38] | PC:3302
Heading:29.88 A Des:[-6.99] Act:[-3.00] B Des:0.28] Act:[-0.90] [Immediate] [4.27] [-5.72] [-7.03] | PC:3302
Heading:29.86 A Des:[-7.00] Act:[-4.40] B Des:0.11] Act:[-1.50] [Immediate] [5.20] [-5.41] [-6.70] | PC:3303
Heading:29.86 A Des:[-7.00] Act:[-5.80] B Des:0.11] Act:[-0.90] [Immediate] [6.52] [-4.84] [-6.07] | PC:3303
Heading:29.75 A Des:[-6.97] Act:[-6.30] B Des:-0.69] Act:[0.10] [Immediate] [7.34] [-4.37] [-5.54] | PC:3304
Heading:29.75 A Des:[-6.97] Act:[-6.00] B Des:-0.69] Act:[-0.40] [Immediate] [8.44] [-3.55] [-4.60] | PC:3304
Heading:29.67 A Des:[-6.89] Act:[-3.50] B Des:-1.24] Act:[-0.60] [Immediate] [9.07] [-2.92] [-3.88] | PC:3305
Heading:29.67 A Des:[-6.89] Act:[-3.00] B Des:-1.24] Act:[0.40] [Immediate] [9.81] [-1.88] [-2.65] | PC:3305
Heading:29.78 A Des:[-6.98] Act:[-4.30] B Des:-0.49] Act:[0.50] [Immediate] [10.14] [-1.15] [-1.79] | PC:3306
Heading:29.78 A Des:[-6.98] Act:[-3.70] B Des:-0.49] Act:[0.10] [Immediate] [10.37] [-0.03] [-0.46] | PC:3306
